,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
331065,2011-12-06,1350,BATTERY - SIMPLE ASSAULT,624,34.0418,-118.3101
332112,2011-12-06,1700,THEFT OF IDENTITY,354,34.0376,-118.3324
332662,2011-12-06,1700,TRESPASSING,888,34.1721,-118.4596
332778,2011-12-06,1,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,34.2689,-118.4182
333721,2011-12-06,345,BURGLARY,310,34.0235,-118.209
334430,2011-12-06,1015,DISCHARGE FIREARMS/SHOTS FIRED,753,34.2517,-118.5361
334642,2011-12-06,1900,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),812,33.995,-118.40899999999999
335007,2011-12-06,2349,ARSON,648,33.9373,-118.2369
336039,2011-12-06,950,THROWING OBJECT AT MOVING VEHICLE,647,34.1725,-118.5461
337074,2011-12-06,1500,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.2029,-118.5557
337279,2011-12-06,1400,BURGLARY,310,33.9492,-118.2781
