,Date,Time,Crm_Desc,Crm_Cd,Lat,Lon
2096893,2019-09-15,2300,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,34.0782,-118.3573
2097949,2019-09-15,1405,TRESPASSING,888,34.0431,-118.2692
2098185,2019-09-15,220,BATTERY - SIMPLE ASSAULT,624,33.9924,-118.3089
2098379,2019-09-15,2215,INTIMATE PARTNER - AGGRAVATED ASSAULT,236,33.9584,-118.26299999999999
2098840,2019-09-15,500,"THEFT, PERSON",350,34.0596,-118.2749
2099334,2019-09-15,1630,BURGLARY FROM VEHICLE,330,34.0359,-118.2344
2100724,2019-09-15,2043,BIKE - STOLEN,480,34.0212,-118.2805
2100937,2019-09-15,1426,CRIMINAL THREATS - NO WEAPON DISPLAYED,930,33.9932,-118.2958
2101073,2019-09-15,1700,VEHICLE - STOLEN,510,34.1048,-118.234
2101170,2019-09-15,1340,BRANDISH WEAPON,761,34.0058,-118.2565
2102025,2019-09-15,135,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",230,34.1052,-118.3375
2102891,2019-09-15,1600,VEHICLE - STOLEN,510,34.3248,-118.4367
2104248,2019-09-15,2015,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1912,-118.3891
2105916,2019-09-15,2225,VANDALISM - MISDEAMEANOR ($399 OR UNDER),745,34.0511,-118.4626
2106210,2019-09-15,1617,ROBBERY,210,34.0286,-118.2028
2106556,2019-09-15,1330,THEFT OF IDENTITY,354,34.0761,-118.3553
2106910,2019-09-15,1500,THEFT PLAIN - PETTY ($950 & UNDER),440,34.1367,-118.2713
2107321,2019-09-15,1730,BURGLARY FROM VEHICLE,330,34.022,-118.3771
2107881,2019-09-15,1130,BURGLARY FROM VEHICLE,330,34.0365,-118.2468
2108207,2019-09-15,2340,BURGLARY FROM VEHICLE,330,34.1008,-118.2668
2108588,2019-09-15,1550,VIOLATION OF RESTRAINING ORDER,901,34.2315,-118.4394
2108639,2019-09-15,1,BATTERY - SIMPLE ASSAULT,624,34.0871,-118.2142
2109454,2019-09-15,1315,BURGLARY FROM VEHICLE,330,34.1649,-118.3746
2109527,2019-09-15,1030,THEFT OF IDENTITY,354,34.0578,-118.4433
2109683,2019-09-15,1900,INTIMATE PARTNER - SIMPLE ASSAULT,626,33.9332,-118.2522
2109799,2019-09-15,1100,VEHICLE - STOLEN,510,34.0998,-118.3267
2109983,2019-09-15,445,VIOLATION OF RESTRAINING ORDER,901,34.082,-118.1931
2110227,2019-09-15,2100,BURGLARY FROM VEHICLE,330,34.17,-118.3703
2110324,2019-09-15,1000,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",341,33.7866,-118.2717
